Year,Year Code,Country Name,Country Code,"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]",Population growth (annual %) [SP.POP.GROW],"Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Net migration [SM.POP.NETM]
2010,YR2010,United States,USA,13,78.5414634146342,76.2,81,0.829616674709795,156560332,152766811,309327143,49.3868109471367,50.6131890528633,..
2010,YR2010,Upper middle income,UMC,14.2981424950511,73.4707286571456,70.9168621294244,76.2596504924197,0.687730826965975,1164765590,1179826285,2346561398,50.3211794148526,49.6788205851475,..
2010,YR2010,Uruguay,URY,14.332,76.75,72.929,80.382,0.286095677460416,1740387,1618886,3359273,48.1915581139133,51.8084418860867,..
2010,YR2010,Uzbekistan,UZB,22,69.672,66.943,72.465,2.82284968340424,14357068,14205332,28562400,49.7343763347813,50.2656236652187,..
2010,YR2010,Vanuatu,VUT,32.262,69.123,67.634,70.771,2.56070245091676,116283,119933,236216,50.7725979611881,49.2274020388119,..
2010,YR2010,"Venezuela, RB",VEN,20.786,73.134,69.405,77.105,1.44831682023004,14250186,14189756,28439942,49.8937585737692,50.1062414262308,..
2010,YR2010,Vietnam,VNM,17.282,74.837,70.725,78.883,1.00012883807904,44221289,43746366,87967655,49.7300581674026,50.2699418325974,..
2010,YR2010,Virgin Islands (U.S.),VIR,14.8,77.8658536585366,74.5,81.4,-0.0433657352905335,56503,51854,108357,47.8545708199008,52.1454291800992,..
2010,YR2010,West Bank and Gaza,PSE,33.564,72.788,71.102,74.556,2.59703221798976,1865191,1920970,3786161,50.7366052935769,49.2633947064231,..
2010,YR2010,World,WLD,19.8094994717781,70.556582416685,68.432153438444,72.8436245120253,1.20330803304117,3430616859,3488472947,6921854591,50.4180902682993,49.5819097317007,..
2010,YR2010,"Yemen, Rep.",YEM,34.472,65.549,63.93,67.228,2.79576596218166,11483269,11671585,23154854,50.4066447579415,49.5933552420585,..
2010,YR2010,Zambia,ZMB,41.194,55.655,53.478,57.786,2.914654960089,6887474,6718512,13605986,49.3790894684149,50.6209105315851,..
2010,YR2010,Zimbabwe,ZWE,36.464,50.64,48.884,52.239,1.35396387573417,6648704,6049024,12697728,47.6386326750738,52.3613673249262,..
2011,YR2011,Afghanistan,AFG,38.75,61.553,60.19,63,3.14310555651301,14702050,15415361,30117411,51.184216996607,48.815783003393,..
2011,YR2011,Africa Eastern and Southern,AFE,37.2375573920502,59.3535949230704,57.4088930033227,61.3129397177343,2.75661924889133,268866603,263893821,532760424,49.5333003759837,50.4666996240163,..
2011,YR2011,Africa Western and Central,AFW,40.2415934350541,54.6499981291251,53.6734402496754,55.6329422915768,2.775170988939,179456229,180829210,360285439,50.1905407284583,49.8094592715417,..
2011,YR2011,Albania,ALB,12.1,76.914,74.552,79.554,-0.269017331764615,1438949,1466246,2905195,50.4697976952135,49.5302023047865,..
2011,YR2011,Algeria,DZA,24.934,75.199,74.036,76.403,1.88330858570333,18155827,18505611,36661438,50.4770462086075,49.5229537913925,..
2011,YR2011,American Samoa,ASM,..,..,..,..,-0.588347444156001,..,..,55755,..,..,..
2011,YR2011,Andorra,AND,..,..,..,..,-0.839471761400757,..,..,83748,..,..,..
2011,YR2011,Angola,AGO,45.102,56.33,53.79,59.052,3.63415021537353,12245836,11974824,24220660,49.4405354767376,50.5594645232624,..
2011,YR2011,Antigua and Barbuda,ATG,16.396,75.956,74.589,77.246,1.37637551869337,46487,42763,89250,47.9137254901961,52.0862745098039,..
2011,YR2011,Arab World,ARB,27.4848792443032,70.5287616794948,68.7946353836581,72.4459734748157,2.32938283425813,175384870,187771976,363156846,51.7054761614681,48.2945238385319,..
2011,YR2011,Argentina,ARG,18.055,75.439,71.995,78.806,1.15305928006386,21178884,20082606,41261490,48.6715491345615,51.3284508654385,..
2011,YR2011,Armenia,ARM,15.297,73.572,70.222,76.629,-0.0270427628367578,1530148,1346388,2876536,46.8058804061552,53.1941195938448,..
2011,YR2011,Aruba,ABW,11.123,75.158,72.654,77.561,0.377979489354876,53402,48648,102050,47.6707496325331,52.3292503674669,..
2011,YR2011,Australia,AUS,13.6,81.8951219512195,79.7,84.2,1.38952731561803,11172755,11167269,22340024,49.9877229578736,50.0122770421264,..
2011,YR2011,Austria,AUT,9.3,80.9829268292683,78.3,83.8,0.337080841831645,4299034,4092609,8391643,48.7700539693554,51.2299460306446,..
2011,YR2011,Azerbaijan,AZE,19.2,71.234,68.126,74.353,1.30300085487651,4624010,4549072,9173082,49.5915332544597,50.4084667455403,..
2011,YR2011,"Bahamas, The",BHS,14.855,72.263,69.799,74.67,1.30075351976794,185312,174271,359583,48.4647494458859,51.5352505541141,..
2011,YR2011,Bahrain,BHR,16.271,76.2,75.406,77.24,2.96081559234807,482116,796037,1278153,62.2802590926125,37.7197409073875,..
2011,YR2011,Bangladesh,BGD,20.657,70.256,68.996,71.721,1.14382867124819,73463440,75809694,149273134,50.7858929256486,49.2141070743514,..
2011,YR2011,Barbados,BRB,11.489,78.456,76.931,79.88,0.302945811200443,147110,135877,282987,48.0152798538449,51.9847201461551,..
2011,YR2011,Belarus,BLR,11.5,70.5536585365854,64.7,76.7,-0.234282914157686,5063427,4398216,9461643,46.4846957871621,53.5153042128379,..
2011,YR2011,Belgium,BEL,11.7,80.5853658536585,78,83.3,1.3010029017038,5617613,5420651,11038264,49.1078241415816,50.8921758584184,..
2011,YR2011,Belize,BLZ,23.044,72.57,70.152,75.215,2.38129471621378,165121,165115,330236,49.999091558764,50.000908441236,..
2011,YR2011,Benin,BEN,38.945,59.59,58.135,60.997,2.80376175488743,4759222,4701607,9460829,49.6955076558302,50.3044923441698,..
2011,YR2011,Bermuda,BMU,10.4,81.1526829268293,77.46,85.03,-0.863616495823495,..,..,64564,..,..,..
2011,YR2011,Bhutan,BTN,18.913,68.84,68.619,69.043,1.13070622314478,328979,364318,693297,52.5486191343681,47.4513808656319,..
2011,YR2011,Bolivia,BOL,24.548,68.521,66.078,71.091,1.62235980079652,5075025,5137926,10212951,50.3079472328811,49.6920527671189,..
2011,YR2011,Bosnia and Herzegovina,BIH,9.188,76.219,73.699,78.649,-1.20286774011291,1863814,1797359,3661173,49.0924356756701,50.9075643243299,..
2011,YR2011,Botswana,BWA,27.754,61.91,59.412,64.35,1.41413550355517,1031977,983429,2015406,48.7955776652446,51.2044223347554,..
2011,YR2011,Brazil,BRA,15.11,73.921,70.265,77.658,0.915965178459778,100129355,97385186,197514541,49.3053248165663,50.6946751834337,..
2011,YR2011,British Virgin Islands,VGB,..,..,..,..,1.88879853401238,..,..,28326,..,..,..
2011,YR2011,Brunei Darussalam,BRN,17.294,74.852,73.746,76.022,1.29181506558269,189944,203743,393687,51.7525343737538,48.2474656262462,..
2011,YR2011,Bulgaria,BGR,9.6,74.1634146341463,70.7,77.8,-0.641228920515067,3770298,3578030,7348328,48.6917529109653,51.3082470890347,..
2011,YR2011,Burkina Faso,BFA,41.721,57.761,57.105,58.284,3.00904517611233,8100461,7981454,16081915,49.6299974225706,50.3700025774294,..
2011,YR2011,Burundi,BDI,42.682,57.925,56.149,59.677,3.20771300738314,4528952,4429454,8958406,49.4446668302374,50.5553331697626,..
2011,YR2011,Cabo Verde,CPV,22.084,71.243,67.511,74.732,1.25346824532103,249091,249767,498858,50.0677547518532,49.9322452481468,..
2011,YR2011,Cambodia,KHM,25.166,67.043,64.842,69.072,1.58885279806388,7454416,7087005,14541421,48.7366743594041,51.2633256405959,..
2011,YR2011,Cameroon,CMR,38.992,55.581,54.323,56.844,2.74047937968109,10468054,10438338,20906392,49.9289308265147,50.0710691734853,..
2011,YR2011,Canada,CAN,11,81.4487804878049,79.4,83.6,0.978697786570341,17303497,17035831,34339328,49.6102626248308,50.3897373751692,..
2011,YR2011,Caribbean small states,CSS,17.3462244942164,72.7952950904323,70.6271199203977,75.0525345143815,0.705186275498178,3478492,3423521,7022367,49.6017755979306,50.3982244020694,..
2011,YR2011,Cayman Islands,CYM,14.5,..,..,..,2.10398074443089,..,..,57877,..,..,..
2011,YR2011,Central African Republic,CAF,38.431,47.95,46.406,49.484,0.723967672972794,2230666,2187973,4418639,49.5168987554765,50.4831012445235,..
2011,YR2011,Central Europe and the Baltics,CEB,9.97322278608419,75.8884748834282,72.0762487705844,79.9035831800049,-0.23693312734882,53861514,50312524,104174038,48.2966033618414,51.7033966381586,..
2011,YR2011,Chad,TCD,46.01,51.424,50.105,52.759,3.3635382470264,6194441,6166545,12360986,49.8871611051093,50.1128388948907,..
2011,YR2011,Channel Islands,CHI,10.657,81.688,79.36,83.931,0.793249105093048,81623,79367,160990,49.2993353624449,50.7006646375551,..
2011,YR2011,Chile,CHL,14.463,78.986,75.981,81.841,0.997514840169031,8752531,8481053,17233584,49.2123576848553,50.7876423151447,..
2011,YR2011,China,CHN,11.93,74.708,72.72,76.926,0.546457594880274,653862696,691172304,1345035000,51.3869382004233,48.6130617995767,..
2011,YR2011,Colombia,COL,16.458,75.655,72.689,78.598,0.968365031109833,23288625,22374122,45662747,48.9986333936502,51.0013666063498,..
2011,YR2011,Comoros,COM,34.915,62.24,60.636,63.892,2.41826786302,350390,356188,706578,50.4102873285044,49.5897126714956,..
2011,YR2011,"Congo, Dem. Rep.",COD,44.549,57.427,55.997,58.853,3.33767597445113,33510549,33244602,66755151,49.8008041356988,50.1991958643012,..
2011,YR2011,"Congo, Rep.",COG,36.684,60.785,59.65,61.851,2.79427264189258,2206804,2188038,4394842,49.7864997194438,50.2135002805562,..
2011,YR2011,Costa Rica,CRI,15.554,78.919,76.492,81.414,1.20983529009945,2312869,2320217,4633086,50.0792991971226,49.9207008028774,..
2011,YR2011,Cote d'Ivoire,CIV,37.18,53.62,52.396,55.007,2.38552681012208,10360527,10668125,21028652,50.7313783118385,49.2686216881615,..
2011,YR2011,Croatia,HRV,9.6,76.7756097560976,73.8,79.9,-0.345264228485821,2219546,2061076,4280622,48.1489871085702,51.8510128914298,..
2011,YR2011,Cuba,CUB,11.179,78.4,76.434,80.398,0.0964985990967583,5649261,5587410,11236671,49.7247805867058,50.2752194132942,..
2011,YR2011,Curacao,CUW,13.1,77.4731707317073,74.4,80.7,1.42089766276671,81662,69169,150831,45.8587476774189,54.1412523225811,..
2011,YR2011,Cyprus,CYP,11.441,79.621,77.415,81.841,1.09232382023245,563479,561358,1124837,49.9057196731615,50.0942803268385,..
2011,YR2011,Czech Republic,CZE,10.4,77.8731707317073,74.8,81.1,0.206747667335417,5340831,5155257,10496088,49.115980751264,50.884019248736,..
2011,YR2011,Denmark,DNK,10.6,79.8,77.8,81.9,0.411737855195019,2805142,2765430,5570572,49.6435595327227,50.3564404672773,..
2011,YR2011,Djibouti,DJI,24.787,60.667,59.191,62.269,1.59130561077479,397940,455731,853671,53.3848520097321,46.6151479902679,..
2011,YR2011,Dominica,DMA,..,..,..,..,0.0493691340102498,..,..,70912,..,..,..
2011,YR2011,Dominican Republic,DOM,21.178,72.284,69.309,75.513,1.21079976113526,4890693,4922526,9813219,50.1621944848067,49.8378055151933,..
2011,YR2011,Early-demographic dividend,EAR,22.4508016433109,68.4389041334532,66.7531826262304,70.2462164219862,1.49614799160219,1446916732,1504506956,2951423688,50.9756346541727,49.0243653458273,..
2011,YR2011,East Asia & Pacific,EAS,13.8348804669943,74.2661288330307,71.9003880088709,76.8301503074482,0.711097483011059,1094391249,1127981739,2222577723,50.755734822123,49.244265177877,..
2011,YR2011,East Asia & Pacific (excluding high income),EAP,14.3806270918443,73.3557386668668,71.0993676164217,75.8096369616037,0.762269896192905,972160076,1008657223,1980940204,50.9212648603824,49.0787351396176,..
2011,YR2011,East Asia & Pacific (IDA & IBRD countries),TEA,14.3862495105782,73.3979141809371,71.1561989551352,75.8425413538571,0.765513664057792,959544097,996599810,1956238874,50.9471622541553,49.0528377458447,..
2011,YR2011,Ecuador,ECU,21.253,75.289,72.483,78.217,1.5387578951487,7608327,7635558,15243885,50.0893177821795,49.9106822178205,..
2011,YR2011,"Egypt, Arab Rep.",EGY,27.871,70.543,68.391,72.787,2.11377559615712,41822894,42706357,84529251,50.5225782729342,49.4774217270658,..
2011,YR2011,El Salvador,SLV,19.418,71.449,66.696,75.955,0.43067750767237,3275742,2934825,6210567,47.2553472170898,52.7446527829102,..
2011,YR2011,Equatorial Guinea,GNQ,37.049,55.945,54.855,57.203,4.47844612368567,447795,539066,986861,54.6243087932343,45.3756912067657,..
2011,YR2011,Eritrea,ERI,35.476,62.732,60.712,64.82,1.36371886893331,1607405,1606564,3213969,49.9869164886158,50.0130835113842,..
2011,YR2011,Estonia,EST,11.1,76.2292682926829,71.4,81.3,-0.303582823643979,708917,618522,1327439,46.5951294756877,53.4048705243123,..
2011,YR2011,Eswatini,SWZ,29.747,48.141,45.679,50.997,0.672762228049404,565141,506888,1072029,47.2830492458693,52.7169507541307,..
2011,YR2011,Ethiopia,ETH,35.369,62.505,60.804,64.244,2.81261373694903,45150001,44989927,90139928,49.9112080497779,50.0887919502221,..
2011,YR2011,Euro area,EMU,10.1638498982809,81.2328248541922,78.4126718447184,84.2033465078439,-0.21770720618153,171743939,163675717,335419656,48.7972943380233,51.2027056619767,..
2011,YR2011,Europe & Central Asia,ECS,12.7847838562374,76.4600805108704,73.0712139334759,80.0834816979099,0.251411099970639,458703977,429230697,890136603,48.3403462249094,51.6596537750906,..
2011,YR2011,Europe & Central Asia (excluding high income),ECA,15.5293796054066,71.3698729691439,67.0808196621449,75.9037346912788,0.559299124236404,208285539,190209970,400286509,47.732023310152,52.267976689848,..
2011,YR2011,Europe & Central Asia (IDA & IBRD countries),TEC,15.0137463029572,71.8800869826926,67.6200782431125,76.3860007931553,0.506814531151448,230159219,210680167,442630386,47.7906858908892,52.2093141091108,..
2011,YR2011,European Union,EUU,10.1462484829749,80.137772913297,77.1659704200872,83.270608147345,-0.177886373302854,225875226,214871763,440746989,48.7517253857167,51.2482746142833,..
2011,YR2011,Faroe Islands,FRO,12,80.8878048780488,78.4,83.5,0.025099876724043,..,..,47815,..,..,..
2011,YR2011,Fiji,FJI,22.259,66.759,65.269,68.378,0.421873730679218,422919,440532,863451,51.0199189068054,48.9800810931946,..
2011,YR2011,Finland,FIN,11.1,80.4707317073171,77.3,83.8,0.463558707499131,2742371,2645901,5388272,49.1048111738029,50.8951888261971,..
2011,YR2011,Fragile and conflict affected situations,FCS,36.1733021195824,59.5766220149877,57.8096272237018,61.3533541024706,2.5033360813447,376474425,375526359,753858934,49.9369638220694,50.0630361779306,..
2011,YR2011,France,FRA,12.7,82.1146341463415,78.7,85.7,0.483675544447657,33686256,31656533,65342789,48.4468651049934,51.5531348950066,..
2011,YR2011,French Polynesia,PYF,16.53,75.844,73.694,78.246,0.46915658616853,130837,136865,267702,51.1258787756535,48.8741212243465,..
2011,YR2011,Gabon,GAB,33.265,62.168,60.734,63.577,3.65632223436154,830699,853930,1684629,50.6894989935469,49.3105010064531,..
2011,YR2011,"Gambia, The",GMB,40.716,59.917,58.663,61.242,3.01796344575918,931060,917082,1848142,49.6218364173316,50.3781635826684,..
2011,YR2011,Georgia,GEO,14.036,71.773,67.193,76.338,-0.802164039694326,1966089,1790352,3756441,47.6608498088219,52.3391501911781,..
2011,YR2011,Germany,DEU,8.3,80.4365853658537,77.9,83.1,-1.8537146287573,40903005,39371978,80274983,49.0463861211197,50.9536138788803,..
2011,YR2011,Ghana,GHA,32.127,61.381,60.458,62.31,2.42440178256109,12543077,12844636,25387713,50.5939073755876,49.4060926244124,..
2011,YR2011,Gibraltar,GIB,..,..,..,..,0.0684595148253082,..,..,33608,..,..,..
2011,YR2011,Greece,GRC,9.6,80.7317073170732,78,83.6,-0.147951277402184,5653410,5451489,11104899,49.090845625397,50.909154374603,..
2011,YR2011,Greenland,GRL,14.4,71.0624390243902,68.56,73.69,-0.0263631971297131,..,..,56890,..,..,..
2011,YR2011,Grenada,GRD,17.461,72.768,70.396,75.361,0.524851800808174,52821,53965,106786,50.5356507407338,49.4643492592662,..
2011,YR2011,Guam,GUM,17.611,78.173,75.269,81.383,0.15730319197367,78597,81093,159690,50.781514183731,49.218485816269,..
2011,YR2011,Guatemala,GTM,27.197,71.861,68.615,75.047,1.81948775605672,7386480,7135035,14521515,49.1342310468966,50.8657689531034,..
2011,YR2011,Guinea,GIN,39.278,57.387,56.622,57.963,2.21515030486438,5450929,4969530,10420459,47.6901257420618,52.3098742579382,..
2011,YR2011,Guinea-Bissau,GNB,38.714,55.144,52.76,57.405,2.61831220530319,804636,758360,1562996,48.5196379261367,51.4803620738633,..
2011,YR2011,Guyana,GUY,21.088,68.321,65.078,71.791,0.346196945211445,378715,373314,752029,49.6409048055328,50.3590951944672,..
2011,YR2011,Haiti,HTI,27.248,60.879,58.831,62.934,1.50631004058552,5117317,4983003,10100320,49.3351002740507,50.6648997259493,..
2011,YR2011,Heavily indebted poor countries (HIPC),HPC,38.5788662770713,59.5288710181395,57.9358856030671,61.1234873225489,2.83587468593728,322458787,319462586,641921373,49.7666224302521,50.233377569748,..
2011,YR2011,High income,HIC,11.3804063379973,80.0677661459815,77.4047029817219,82.9074291209689,0.472001977406705,583625458,575219667,1159642350,49.6373204878651,50.3626795121349,..
2011,YR2011,Honduras,HND,24.336,73.569,71.193,75.944,1.94316947523917,4249670,4231000,8480670,49.8899261497028,50.1100738502972,..
2011,YR2011,"Hong Kong SAR, China",HKG,13.5,83.4219512195122,80.3,86.7,0.672543291818633,3756506,3315094,7071600,46.8789846370521,53.1210153629479,..
2011,YR2011,Hungary,HUN,8.8,74.8585365853659,71.2,78.7,-0.283360435946948,5239155,4732572,9971727,47.4598989519578,52.5401010480422,..
2011,YR2011,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..
2011,YR2011,Iceland,ISL,14.1,82.3585365853659,80.7,84.1,0.305468368224399,158355,160659,319014,50.3612379471421,49.6387620528579,..
2011,YR2011,IDA & IBRD total,IBT,21.2003721372419,69.1276596884654,67.1061607022028,71.3067805882638,1.31931323037169,2900426609,2966372873,5868805803,50.5620292935988,49.4379707064012,..
2011,YR2011,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..
2011,YR2011,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..
2011,YR2011,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..
2011,YR2011,India,IND,20.495,67.13,66.115,68.218,1.28851296178524,599851346,650436593,1250287939,52.0229438924468,47.9770561075532,..
2011,YR2011,Indonesia,IDN,20.526,69.542,67.485,71.69,1.34790440280692,121616719,123499269,245115988,50.3840120783961,49.6159879216039,..
2011,YR2011,"Iran, Islamic Rep.",IRN,18.335,74.352,73.035,75.753,1.17582867782158,37012837,37622122,74634959,50.4081766829938,49.5918233170062,..
2011,YR2011,Iraq,IRQ,33.152,68.848,66.302,71.519,3.25271672235618,15204594,15520711,30725305,50.5144245110016,49.4855754889984,..
2011,YR2011,Ireland,IRL,16.2,80.7463414634146,78.6,83,0.436072439258428,2306846,2273238,4580084,49.6331065547258,50.3668934452742,..
2011,YR2011,Isle of Man,IMN,..,..,..,..,0.0388818526798947,..,..,84889,..,..,..
2011,YR2011,Israel,ISR,21.4,81.6560975609756,79.9,83.5,1.84807786159597,3927993,3837807,7765800,49.4193408792062,50.5806591207938,..
2011,YR2011,Italy,ITA,9.2,82.1878048780488,79.7,84.8,0.171978290995717,30647051,28732398,59379449,48.3877815176508,51.6122184823492,..
2011,YR2011,Jamaica,JAM,17.478,74.012,72.539,75.542,0.548862742473938,1420363,1405569,2825932,49.7382456478075,50.2617543521925,..
2011,YR2011,Japan,JPN,8.3,82.5912195121951,79.44,85.9,-0.185226486410846,65322325,62510675,127833000,48.9002643025159,51.0997356974841,..
2011,YR2011,Jordan,JOR,27.862,73.581,72.018,75.267,5.37929559488532,3762256,3900602,7662858,50.9027049698689,49.0972950301311,..
2011,YR2011,Kazakhstan,KAZ,22.51,68.69,63.85,73.57,1.43151244887822,8550670,8006532,16557202,48.3567949850913,51.6432050149087,..
2011,YR2011,Kenya,KEN,34.249,61.851,59.74,63.923,2.69374364646689,21737158,21441112,43178270,49.6571817259006,50.3428182740994,..
2011,YR2011,Kiribati,KIR,29.592,66.072,62.155,70.052,1.73842049192614,53218,51517,104735,49.1879505418437,50.8120494581563,..
2011,YR2011,"Korea, Dem. People's Rep.",PRK,13.933,70.012,66.402,73.307,0.506081340779637,12615979,12057413,24673392,48.8680802380151,51.1319197619849,..
2011,YR2011,"Korea, Rep.",KOR,9.4,80.5682926829269,77.3,84,0.768971758582589,24917629,25019009,49936638,50.1015091485378,49.8984908514622,..
2011,YR2011,Kosovo,XKX,18.2,70.4439024390244,68.2,72.8,0.859067492317545,..,..,1791000,..,..,..
2011,YR2011,Kuwait,KWT,18.972,74.55,73.816,75.605,5.72142299542758,1335807,1832247,3168054,57.8350937199934,42.1649062800066,..
